frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
9004, 0, 360.120, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9005, 0, 360.160, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9006, 0, 360.200, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9007, 0, 360.240, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9008, 0, 360.280, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9009, 0, 360.320, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.29, 0.07, 0.00, 0.00, 0.35, 0.41, 0.13, 0.84, 0.00, 0.00, 0.02, 0.42, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9010, 0, 360.360, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.29, 0.07, 0.00, 0.00, 0.35, 0.41, 0.13, 0.84, 0.00, 0.00, 0.02, 0.42, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9011, 0, 360.400, 0.03, 0, 0.00, 0.02, 0.00, 0.00, 0.58, 0.48, 0.10, 0.04, 0.49, 0.66, 0.52, 1.78, 0.00, 0.00, 0.18, 1.02, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9012, 0, 360.440, 0.03, 0, 0.00, 0.02, 0.00, 0.00, 0.29, 0.41, 0.10, 0.04, 0.14, 0.25, 0.39, 0.94, 0.00, 0.00, 0.16, 0.60, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9013, 0, 360.480, 0.03, 0, 0.00, 0.02, 0.00, 0.12, 0.59, 1.31, 0.30, 0.15, 0.14, 0.28, 0.79, 1.31, 0.00, 0.00, 0.50, 1.01, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9014, 0, 360.520, 0.03, 0, 0.00, 0.00, 0.00, 0.12, 0.30, 0.90, 0.20, 0.11, 0.00, 0.04, 0.40, 0.37, 0.00, 0.00, 0.33, 0.41, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9015, 0, 360.560, 0.03, 0, 0.00, 0.03, 0.00, 0.24, 0.52, 1.77, 0.46, 0.28, 0.00, 0.24, 1.21, 0.81, 0.00, 0.00, 0.33, 0.52, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9016, 0, 360.600, 0.03, 0, 0.00, 0.03, 0.00, 0.11, 0.21, 0.88, 0.27, 0.16, 0.00, 0.20, 0.80, 0.44, 0.00, 0.00, 0.00, 0.11, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9017, 0, 360.640, 0.03, 0, 0.00, 0.20, 0.00, 0.11, 0.45, 1.50, 0.43, 0.16, 0.03, 0.57, 0.82, 0.56, 0.00, 0.15, 0.14, 0.44, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9018, 0, 360.680, 0.03, 0, 0.00, 0.17, 0.00, 0.00, 0.23, 0.63, 0.17, 0.00, 0.03, 0.37, 0.01, 0.12, 0.00, 0.15, 0.14, 0.33, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9019, 0, 360.720, 0.03, 0, 0.00, 0.17, 0.00, 0.00, 0.56, 0.91, 0.42, 0.00, 0.05, 0.83, 0.12, 0.45, 0.00, 0.37, 0.26, 0.44, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9020, 0, 360.760, 0.03, 0, 0.00, 0.00, 0.00, 0.00, 0.33, 0.28, 0.25, 0.00, 0.01, 0.46, 0.11, 0.34, 0.00, 0.22, 0.13, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9021, 0, 360.800, 0.03, 0, 0.00, 0.00, 0.03, 0.00, 0.68, 0.54, 0.45, 0.13, 0.03, 0.95, 0.27, 0.64, 0.00, 0.52, 0.22, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9022, 0, 360.840, 0.03, 0, 0.00, 0.00, 0.03, 0.00, 0.35, 0.26, 0.20, 0.13, 0.01, 0.49, 0.17, 0.31, 0.00, 0.30, 0.10, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9023, 0, 360.880, 0.03, 0, 0.00, 0.07, 0.26, 0.00, 0.73, 0.72, 0.51, 0.40, 0.02, 1.02, 0.76, 0.85, 0.00, 0.61, 0.10, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9024, 0, 360.920, 0.03, 0, 0.00, 0.07, 0.23, 0.00, 0.38, 0.46, 0.31, 0.27, 0.00, 0.53, 0.59, 0.54, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9025, 0, 360.960, 0.03, 0, 0.00, 0.07, 0.90, 0.00, 0.38, 0.98, 0.31, 0.27, 0.00, 0.53, 1.00, 1.39, 0.00, 0.86, 0.20, 0.40, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9026, 0, 361.000, 0.98, 1, 0.00, 0.00, 1.25, 0.00, 0.06, 0.62, 0.00, 0.00, 0.25, 0.00, 0.81, 0.97, 0.00, 0.55, 0.74, 0.66, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9027, 0, 361.040, 0.93, 1, 0.00, 0.00, 1.60, 0.00, 0.22, 0.62, 0.00, 0.11, 0.55, 0.00, 0.92, 1.15, 0.00, 0.55, 0.94, 1.08, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9028, 0, 361.080, 0.93, 1, 0.00, 0.00, 1.27, 0.00, 0.46, 0.10, 0.00, 0.36, 0.85, 0.00, 0.51, 0.41, 0.00, 0.00, 0.75, 1.04, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9029, 0, 361.120, 0.93, 1, 0.04, 0.00, 0.91, 0.00, 0.68, 0.00, 0.00, 0.79, 1.00, 0.00, 0.10, 0.29, 0.00, 0.00, 0.21, 1.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9030, 0, 361.160, 0.93, 1, 0.20, 0.00, 0.68, 0.00, 0.81, 0.00, 0.00, 1.15, 1.11, 0.00, 0.00, 0.15, 0.00, 0.00, 0.09, 0.94, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9031, 0, 361.200, 0.93, 1, 0.42, 0.05, 0.59, 0.00, 0.72, 0.00, 0.00, 1.47, 1.15, 0.04, 0.00, 0.25, 0.00, 0.00, 0.42, 0.97, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9032, 0, 361.240, 0.88, 1, 0.56, 0.05, 0.79, 0.00, 0.63, 0.05, 0.01, 1.59, 1.09, 0.09, 0.00, 0.29, 0.00, 0.00, 0.86, 1.02, 0.50, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
9033, 0, 361.280, 0.88, 1, 0.40, 0.05, 1.18, 0.00, 0.52, 0.24, 0.04, 1.64, 0.98, 0.23, 0.00, 0.27, 0.00, 0.00, 1.21, 1.14, 0.62, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
9034, 0, 361.320, 0.93, 1, 0.18, 0.00, 1.48, 0.00, 0.59, 0.38, 0.06, 1.56, 0.99, 0.31, 0.08, 0.06, 0.00, 0.00, 1.29, 1.04, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
9035, 0, 361.360, 0.93, 1, 0.00, 0.00, 1.53, 0.00, 0.58, 0.60, 0.18, 1.41, 0.94, 0.37, 0.08, 0.01, 0.00, 0.00, 1.15, 0.93, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
9036, 0, 361.400, 0.93, 1, 0.00, 0.00, 1.49, 0.00, 0.46, 0.59, 0.19, 0.99, 0.80, 0.23, 0.08, 0.12, 0.00, 0.00, 0.91, 0.57, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9037, 0, 361.440, 0.98, 1, 0.00, 0.00, 1.41, 0.00, 0.28, 0.58, 0.24, 0.61, 0.58, 0.11, 0.00, 0.31, 0.00, 0.00, 0.59, 0.28, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9038, 0, 361.480, 0.98, 1, 0.00, 0.00, 1.35, 0.00, 0.12, 0.32, 0.11, 0.32, 0.43, 0.00, 0.00, 0.73, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9039, 0, 361.520, 0.98, 1, 0.00, 0.00, 1.31, 0.00, 0.08, 0.25, 0.08, 0.31, 0.38, 0.00, 0.00, 1.02, 0.00, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9040, 0, 361.560, 0.98, 1, 0.00, 0.00, 1.21, 0.00, 0.04, 0.20, 0.07, 0.42, 0.35, 0.00, 0.00, 1.15, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9041, 0, 361.600, 0.93, 1, 0.00, 0.00, 1.15, 0.00, 0.04, 0.37, 0.10, 0.52, 0.36, 0.00, 0.00, 0.92, 0.00, 0.00, 0.60, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9042, 0, 361.640, 0.98, 1, 0.00, 0.00, 1.10, 0.00, 0.04, 0.43, 0.13, 0.72, 0.42, 0.00, 0.00, 0.70, 0.00, 0.00, 0.71, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9043, 0, 361.680, 0.98, 1, 0.00, 0.00, 1.08, 0.00, 0.06, 0.53, 0.06, 0.84, 0.54, 0.00, 0.00, 0.49, 0.00, 0.00, 0.61, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9044, 0, 361.720, 0.98, 1, 0.00, 0.00, 1.08, 0.00, 0.08, 0.54, 0.03, 0.96, 0.62, 0.00, 0.00, 0.31, 0.00, 0.00, 0.51, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9045, 0, 361.760, 0.98, 1, 0.00, 0.00, 0.99, 0.00, 0.10, 0.52, 0.01, 0.96, 0.68, 0.00, 0.00, 0.12, 0.00, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9046, 0, 361.800, 0.98, 1, 0.00, 0.00, 0.87, 0.00, 0.12, 0.35, 0.02, 0.90, 0.69, 0.00, 0.00, 0.10, 0.05, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9047, 0, 361.840, 0.98, 1, 0.00, 0.00, 0.69, 0.00, 0.12, 0.15, 0.02, 0.80, 0.71, 0.00, 0.00, 0.25, 0.17, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9048, 0, 361.880, 0.98, 1, 0.00, 0.00, 0.55, 0.00, 0.17, 0.01, 0.00, 0.80, 0.74, 0.00, 0.00, 0.46, 0.20, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9049, 0, 361.920, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.22, 0.13, 0.00, 0.85, 0.74, 0.00, 0.00, 0.53, 0.22, 0.00, 0.14, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9050, 0, 361.960, 0.98, 1, 0.00, 0.00, 0.67, 0.00, 0.28, 0.13, 0.04, 1.00, 0.72, 0.00, 0.00, 0.42, 0.10, 0.00, 0.35, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9051, 0, 362.000, 0.98, 1, 0.00, 0.00, 0.78, 0.00, 0.35, 0.26, 0.11, 1.23, 0.65, 0.04, 0.00, 0.22, 0.07, 0.00, 0.63, 0.49, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9052, 0, 362.040, 0.98, 1, 0.00, 0.00, 0.88, 0.00, 0.35, 0.17, 0.18, 1.28, 0.58, 0.08, 0.00, 0.05, 0.00, 0.00, 0.81, 0.79, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9053, 0, 362.080, 0.98, 1, 0.00, 0.00, 0.92, 0.00, 0.29, 0.26, 0.14, 1.12, 0.53, 0.08, 0.00, 0.09, 0.00, 0.00, 0.63, 0.92, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9054, 0, 362.120, 0.98, 1, 0.00, 0.00, 0.98, 0.00, 0.16, 0.34, 0.12, 0.79, 0.51, 0.04, 0.00, 0.17, 0.00, 0.00, 0.34, 0.90, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9055, 0, 362.160, 0.98, 1, 0.00, 0.00, 1.05, 0.00, 0.06, 0.53, 0.12, 0.52, 0.46, 0.00, 0.00, 0.22, 0.00, 0.00, 0.09, 0.97, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9056, 0, 362.200, 0.98, 1, 0.00, 0.00, 1.38, 0.00, 0.02, 0.71, 0.18, 0.50, 0.28, 0.25, 0.00, 0.20, 0.00, 0.00, 0.03, 1.21, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9057, 0, 362.240, 0.98, 1, 0.00, 0.00, 1.82, 0.00, 0.00, 0.78, 0.19, 0.49, 0.11, 0.51, 0.00, 0.18, 0.00, 0.00, 0.02, 1.49, 0.32, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9058, 0, 362.280, 0.98, 1, 0.00, 0.00, 2.17, 0.00, 0.00, 0.90, 0.12, 0.64, 0.00, 0.73, 0.06, 0.33, 0.00, 0.00, 0.00, 1.59, 0.35, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9059, 0, 362.320, 0.98, 1, 0.00, 0.00, 2.24, 0.00, 0.00, 0.85, 0.10, 0.71, 0.00, 0.69, 0.07, 0.48, 0.00, 0.00, 0.08, 1.57, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9060, 0, 362.360, 0.98, 1, 0.00, 0.00, 2.17, 0.00, 0.00, 0.79, 0.04, 0.83, 0.00, 0.57, 0.08, 0.58, 0.00, 0.00, 0.21, 1.48, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9061, 0, 362.400, 0.98, 1, 0.00, 0.00, 2.09, 0.00, 0.00, 0.79, 0.04, 0.92, 0.06, 0.35, 0.02, 0.42, 0.00, 0.00, 0.51, 1.46, 0.14, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9062, 0, 362.440, 0.98, 1, 0.00, 0.00, 1.95, 0.00, 0.00, 0.92, 0.00, 0.99, 0.13, 0.21, 0.01, 0.29, 0.00, 0.00, 0.61, 1.45, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9063, 0, 362.480, 0.98, 1, 0.00, 0.00, 1.87, 0.00, 0.01, 1.03, 0.00, 1.01, 0.20, 0.14, 0.00, 0.23, 0.00, 0.00, 0.59, 1.45, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9064, 0, 362.520, 0.98, 1, 0.00, 0.00, 1.79, 0.00, 0.08, 0.98, 0.00, 1.03, 0.25, 0.32, 0.00, 0.19, 0.00, 0.00, 0.30, 1.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9065, 0, 362.560, 0.98, 1, 0.00, 0.00, 1.76, 0.00, 0.11, 0.83, 0.00, 1.02, 0.34, 0.38, 0.00, 0.10, 0.00, 0.00, 0.25, 1.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9066, 0, 362.600, 0.98, 1, 0.00, 0.00, 1.60, 0.00, 0.10, 0.67, 0.00, 0.77, 0.41, 0.32, 0.00, 0.03, 0.00, 0.00, 0.20, 0.95, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9067, 0, 362.640, 0.98, 1, 0.00, 0.00, 1.40, 0.00, 0.03, 0.51, 0.00, 0.51, 0.38, 0.13, 0.00, 0.02, 0.00, 0.00, 0.20, 0.66, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9068, 0, 362.680, 0.98, 1, 0.00, 0.00, 1.14, 0.00, 0.00, 0.40, 0.00, 0.20, 0.26, 0.01, 0.00, 0.02, 0.00, 0.00, 0.07, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9069, 0, 362.720, 0.98, 1, 0.00, 0.03, 1.07, 0.00, 0.00, 0.42, 0.06, 0.11, 0.12, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9070, 0, 362.760, 0.98, 1, 0.00, 0.05, 1.08, 0.00, 0.00, 0.28, 0.10, 0.00, 0.06, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.14, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9071, 0, 362.800, 0.98, 1, 0.07, 0.09, 1.18, 0.00, 0.00, 0.21, 0.10, 0.08, 0.03, 0.00, 0.00, 0.24, 0.00, 0.00, 0.11, 0.14, 0.50, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9072, 0, 362.840, 0.98, 1, 0.08, 0.06, 1.34, 0.00, 0.00, 0.03, 0.08, 0.17, 0.03, 0.00, 0.00, 0.26, 0.00, 0.00, 0.27, 0.24, 0.67, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9073, 0, 362.880, 0.98, 1, 0.08, 0.04, 1.33, 0.00, 0.00, 0.03, 0.05, 0.32, 0.04, 0.00, 0.00, 0.31, 0.00, 0.00, 0.47, 0.24, 0.69, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
